areaid,tsdatetime,month,population,epi.q75,epi.q95,initdate,epiq95_case
alto parana,2020-06-30,6,891626.654258728,4.17025514910212,97.5540067512599,20201001,869.817526491592
alto parana,2020-07-31,7,891626.654258728,25.2447035851705,40.376755168478,20201001,360.009911206938
alto parana,2020-08-31,8,891626.654258728,1.00000003888011,1.9999991339958,20201001,17.8325253636503
alto parana,2020-09-30,9,891626.654258728,2.69048719296911,7.55615341529773,20201001,67.3726778874758
alto parana,2020-10-31,10,891626.654258728,1.88334103507838,85.4227258419218,20201001,761.651792400933
amambay,2012-01-31,1,136602.107315063,5.02469705213669,7.75284430285552,20201001,10.5905486945565
amambay,2012-02-29,2,136602.107315063,13.6162580215074,85.5596885158781,20201001,116.876337524893
amambay,2012-03-31,3,136602.107315063,20.0601156398995,149.194113340534,20201001,203.802302813193
amambay,2012-04-30,4,136602.107315063,51.1878812880194,201.286411170775,20201001,274.961479398141
amambay,2012-05-31,5,136602.107315063,54.6465219155883,152.715073322287,20201001,208.612008345988
amambay,2012-06-30,6,136602.107315063,26.2856687695235,90.1057894242287,20201001,123.08640716637
amambay,2012-07-31,7,136602.107315063,8.30073750616531,189.709290604989,20201001,259.146888738872
amambay,2012-08-31,8,136602.107315063,7.60900938065153,48.3933076421456,20201001,66.1062780386323
amambay,2012-09-30,9,136602.107315063,6.91728125513776,59.3040403984228,20201001,81.0105689072219
amambay,2012-10-31,10,136602.107315063,2.12553076853901,21.9208381345971,20201001,29.9443268329835
amambay,2012-11-30,11,136602.107315063,1.00000003888011,48.4979850456531,20201001,66.2492695777062
amambay,2012-12-31,12,136602.107315063,1.4846476046072,12.9208909774191,20201001,17.6502093590364
amambay,2013-01-31,1,139611.209442139,5.02469705213669,7.75284430285552,20201001,10.8238396973826
amambay,2013-02-28,2,139611.209442139,13.6162580215074,85.5596885158781,20201001,119.450915931944
amambay,2013-03-31,3,139611.209442139,20.0601156398995,149.194113340534,20201001,208.291706051195
amambay,2013-04-30,4,139611.209442139,51.1878812880194,201.286411170775,20201001,281.018393078196
amambay,2013-05-31,5,139611.209442139,54.6465219155883,152.715073322287,20201001,213.207360865695
amambay,2013-06-30,6,139611.209442139,26.2856687695235,90.1057894242287,20201001,125.797782392553
amambay,2013-07-31,7,139611.209442139,8.30073750616531,189.709290604989,20201001,264.855435037728
amambay,2013-08-31,8,139611.209442139,7.60900938065153,48.3933076421456,20201001,67.5624820882546
amambay,2013-09-30,9,139611.209442139,6.91728125513776,59.3040403984228,20201001,82.7950880482928
amambay,2013-10-31,10,139611.209442139,2.12553076853901,21.9208381345971,20201001,30.6039472395646
amambay,2013-11-30,11,139611.209442139,1.00000003888011,48.4979850456531,20201001,67.708623477304
amambay,2013-12-31,12,139611.209442139,1.4846476046072,12.9208909774191,20201001,18.0390121642751
